sample_id,national_id,English_Name,Chinese_Name,Personal_Name,Specialty,Positivity,Culture,Location,Ambiance,Pun_Creative,Romanized,Relationship,Comments
258,7343,LI LAI chinese restaurant,利来,0,0,0,0,1,0,0,1,0,
3124,28452,Lucky China,鸿运,0,0,1,0,1,0,0,0,0,
3040,23430,Chopsticks House,屋,0,0,0,1,0,1,0,0,0,
3834,21662,Chef King,相聚欢,1,0,1,0,0,0,0,0,0,
3804,6699,Jade Garden,翠园,0,0,1,0,0,1,0,0,0,
3156,11376,Hing Hung Kitchen,兴鸿,0,0,0,0,0,1,0,1,0,
84,27277,Little Sichuan Restaurant,福恩园,0,0,0,0,1,0,0,0,0,
2218,14563,Hunan Kitchen,湘湖饭店,0,0,0,0,1,1,0,0,0,
232,6227,Bamboo Gardens,竹园,0,0,0,1,0,1,0,0,0,
851,24969,Kunia Chinese Restaurant,冠利酒家,0,0,0,0,1,0,0,0,0,
228,23754,Kuang's Kitchen,邝氏,1,0,0,0,0,0,0,0,0,
15,3741,Golden Bowl,怡景,0,0,1,0,0,0,0,0,0,
1440,18789,Asian Express,辉煌,0,0,0,0,1,0,0,0,0,
3471,11453,Spiceville,香村一品,0,0,1,0,0,0,1,0,0,
1766,8513,Liu's Kitchen,刘家园,1,0,0,0,0,1,0,0,0,
1433,14983,Food Express Chinese Restaurant,先为食,0,0,0,0,1,0,0,0,0,
2804,3402,Lotus Blossom,荷花,0,0,1,0,0,0,0,0,0,
3335,15267,New Hong Kong Restaurant,新香港,0,0,1,0,1,0,0,0,0,
739,29386,Lotus Palace Restaurant,莲花阁,0,0,1,0,0,1,0,0,0,
645,15271,Happy Chinese Restaurant,康乐园,0,0,1,0,1,0,0,0,0,
3833,22817,Best Taste Chinese and Sushi Restaurant,美味居,0,1,1,0,1,0,0,0,0,
3520,18608,Panda Cuisine,蓉园,0,0,0,1,0,0,0,0,0,
2938,3777,HOT POT CITY,"山城火锅
",0,1,0,0,0,1,0,0,0,
1770,22917,Northern China Restaurant,红宝石,0,0,0,0,1,0,0,0,0,
971,22691,Shanghai Yau Fat Restaurant,有发上海饭店,0,0,0,0,1,0,0,1,0,
2666,26588,Old Pier Hong Kong BBQ,"老码头自助火锅
",0,1,0,0,1,0,0,0,0,
1777,6155,New China King Asian Bistro,皇帝,0,0,1,0,1,1,0,0,0,
2497,4313,Beijing House Restaurant,"
北京楼",0,0,0,0,1,1,0,0,0,
1899,32918,Hong Kong Chinese Restaurant,香港,0,0,0,0,1,0,0,0,0,
3677,19244,Tangs Express 88,唐,0,0,1,0,0,0,0,1,0,
2895,25998,OK Noodle,西北拉面,0,1,0,0,0,0,0,0,0,
3390,577,China Dragon,国龙,0,0,0,1,1,0,0,0,0,
699,8743,Great Wall Restaurant,长城,0,0,0,1,0,0,0,0,0,
691,23859,Chef Wu's,欢喜楼,1,0,0,0,0,0,0,0,0,
2148,11003,China Garden,中国园,0,0,0,0,1,1,0,0,0,
327,2810,Three Color Asian Kitchen,腾飞阁,0,0,0,0,1,1,0,0,0,
3803,29427,Chopstick Inn,筷子楼,0,0,0,1,0,1,0,0,0,
1152,4828,Lucky Corner,旺角,0,0,1,0,0,1,0,0,0,
1883,11687,Chengs Oriental Express,"
邓家源南北风味",1,0,0,0,1,0,0,0,0,
1226,13606,Empire Restaurant,帝国,0,0,1,0,0,0,0,0,0,
3942,12473,Great China,中华,0,0,1,0,1,0,0,0,0,
119,636,New Crownery Chinese Restaurant | Party Room/Catering,帝国,0,0,1,0,1,0,0,0,0,
3454,20168,Yummy Street,敦煌食街,0,0,1,0,0,1,0,0,0,
372,25872,Fortune Garden Chinese Restaurant,福满楼,0,0,1,0,1,1,0,0,0,
2851,27367,Lucky Wok,华园,0,1,1,0,0,0,0,0,0,
3054,30831,Shanghai Garden Chinese Restaurant,上海园,0,0,0,0,1,1,0,0,0,
2277,8205,China King Restaurant,闽阁,0,0,1,0,1,0,0,0,0,
3973,22488,Nice Day Chinese Seafood Restaurant,喜洋洋海鲜酒楼,0,1,1,0,1,0,0,0,0,
3718,11887,Sunny Wok,升辉,0,1,1,0,0,0,0,0,0,
396,22724,WangJia Restaurant,王家,1,0,0,0,0,0,0,1,0,
960,28474,Uncle Chen's Hot Wok,川王,1,1,0,0,0,0,0,0,1,
3039,26449,Triple 8 China Bar & Grill,发,0,1,1,0,1,0,0,0,0,
1614,10324,Wild Ginger,山姜,0,0,0,0,0,0,0,0,0,
2736,13433,Great Taste Chinese Restaurant,味中味,0,0,1,0,1,0,0,0,0,
531,32702,Koi,大渔,0,0,1,0,0,0,0,0,0,"锦鲤和龙一样算culture,还是positivity?"
2426,30883,Hong Kong,香港酒家,0,0,0,0,1,0,0,0,0,
3763,26977,Z-One Kitchen,岐山肉夹馍,0,0,1,0,0,1,0,0,0,
1268,221,King Wah Chinese Restaurant,琼华,0,0,0,0,1,0,0,1,0,
2622,16291,Fong's Cafe,邝氏,1,1,0,0,0,0,0,0,0,
2653,6998,Hing Wong,"
兴旺",0,0,0,0,0,0,0,1,0,
2317,13418,Bamboo Garden Chinese Restaurant,竹园,0,0,0,1,0,1,0,0,0,
229,32001,China Bowl,中华楼,0,1,0,0,1,0,0,0,0,
756,29634,Dengs Garden,邓家园,1,0,0,0,0,1,0,0,0,
2424,4683,Food Wall Chinese Restaurant,福城,0,0,0,0,1,0,0,0,0,
2333,31785,Asian Bistro,雅轩,0,0,0,0,1,1,0,0,0,
525,5232,Golden Koi,金锦鲤,0,0,1,0,0,0,0,0,0,
717,14918,Shang Artisan Noodle,上面,0,1,0,0,1,0,0,0,0,
3540,5688,Sang Kee Peking Duck House,生记烧腊,0,1,0,0,1,0,0,1,0,
3090,28484,China House,旺村轩,0,0,0,0,1,1,0,0,0,
2701,12223,El Pabellon De Oro,金阁,0,0,0,0,0,0,0,0,0,
2020,21739,Candlelight Restaurant and Lounge,烛光,0,0,0,0,0,1,0,0,0,
2003,28788,China 1,天香楼,0,0,1,0,1,0,0,0,0,
3721,24450,Bamboo Panda,圆明园,0,0,0,1,0,0,0,0,0,
3528,18165,Royal China Restaurant,中国楼,0,0,1,0,1,0,0,0,0,
3610,8826,ShangShi,尚食,0,0,0,0,0,0,0,1,0,
3608,7041,AH Topper Chinese & American Food,阿滔,0,0,0,0,1,0,0,1,0,
547,16259,Hunan Chinese Restaurant,湖南,0,0,0,0,1,0,0,0,0,
409,17884,Xing Wang,兴旺,0,0,0,0,0,0,0,1,0,
930,297,China Gourmet,大三元,0,0,1,0,1,0,0,0,0,
1054,20430,DFW China Town,达福中国城,0,0,0,0,1,1,0,0,0,
922,7368,WIN WAH,云华楼,0,0,0,0,0,0,0,1,0,
1666,14262,Tops China Restaurant,第一,0,0,1,0,1,0,0,0,0,
3867,17926,Young's Fortune Restaurant,杨家福,1,0,1,0,0,0,0,0,0,
524,30259,CHEF CHU'S,喜福局,1,0,1,0,0,0,0,0,0,
2417,32013,Twin Dragons,龙,0,0,0,1,0,0,0,0,0,
2829,15353,Hong Kong,香港,0,0,0,0,1,0,0,0,0,
1564,21024,HK Dim Sum,香港点心城,0,1,0,0,1,0,0,0,0,
2348,27373,Joy Food One,珍味园,0,0,1,0,0,0,0,0,0,
1697,14276,Tray Ting House,"翠庭楼
",0,0,0,0,0,1,0,1,0,
1247,5725,China Fortune,财进楼,0,0,1,0,1,0,0,0,0,
889,31346,Great Wall of China,长城,0,0,0,1,1,0,0,0,0,
2320,32899,China,华城,0,0,0,0,1,0,0,0,0,
2763,19003,China Buffet,中国,0,1,0,0,1,0,0,0,0,
1640,14173,Eastern Restaurant,东都,0,0,0,0,1,0,0,0,0,
420,3266,Canton House Restaurant,富丽华酒楼,0,0,0,0,1,1,0,0,0,
283,14137,Hunan Garden,湖南园,0,0,0,0,1,1,0,0,0,
3254,580,Square Garden Chinese Restaurant,方园,0,0,0,0,1,1,0,0,0,
3487,6122,China Fortune,福,0,0,1,0,1,0,0,0,0,
2265,25377,Mr.Pang BBQ,胖哥烧烤,1,1,0,0,0,0,0,0,0,
1366,16758,Ming House Chinese Restaurant,明屋小馆,1,0,0,0,1,1,0,0,0,
53,23504,Fortune Gourmet Kitchen,幸福楼酒家,0,0,1,0,0,1,0,0,0,
3057,104,China Garden,中华,0,0,0,0,1,1,0,0,0,
1421,3762,CHINA EAST,中国园,0,0,0,0,1,0,0,0,0,
2906,17691,China King Super Buffet,帝王,0,1,1,0,1,0,0,0,0,
1253,23661,151 Days,鸡汤屋,0,0,0,0,0,0,0,0,0,
2885,30145,Chang Jiang,"
长江",0,0,0,0,0,0,0,1,0,
2214,29822,Yen Hing Dragon Restaurant,燃兴龙,0,0,0,1,0,0,0,1,0,
2731,9270,China Town,"
中国城",0,0,0,0,1,1,0,0,0,
2565,23713,Seafood Kingdom,皇朝大酒楼,0,1,1,0,0,0,0,0,0,
3237,23852,Yummy Time,美味时光,0,0,1,0,0,0,0,0,0,
980,6470,Yummi Japan,寿司,0,0,1,0,1,0,0,0,0,
2101,28582,Jing Jing Garden,晶晶家园,1,0,0,0,0,1,0,0,0,
3167,32508,Grandview Buffet,快乐庭,0,1,1,0,0,0,0,0,0,
2944,19523,New China Restaurant,欣华,0,0,1,0,1,0,0,0,0,
1875,23237,Blue Moon Cafe and Karaoke,"港式茶餐厅
",0,1,0,0,0,0,0,0,0,
1362,14516,Golden Wok,金福,0,1,1,0,0,0,0,0,0,
1186,15748,Double Dragon,双龙,0,0,0,1,0,0,0,0,0,
1655,7248,Taste of China,中国风味,0,0,0,0,1,0,0,0,0,
3466,4306,China House,华园,0,0,0,0,1,1,0,0,0,
3193,20167,Tian Tian Lu Chuaner,天天,0,0,0,0,0,0,0,1,0,
2123,26628,Little Skewer,从前的小酒馆,0,0,0,0,0,0,1,0,0,
1686,15871,Yummy House,香满楼,0,0,1,0,0,1,0,0,0,
777,29762,Hunan Palace,湖南宫,0,0,0,0,1,1,0,0,0,
1977,13260,Lam's Garden,林园,1,0,0,0,0,1,0,0,0,
2537,12869,Double Happiness Chinese Restaurant,囍,0,0,1,0,1,0,0,0,0,
275,7411,Panda,熊猫,0,0,0,1,0,0,0,0,0,
968,13363,Lamei Hot Pot,辣妹,0,1,0,0,0,0,0,1,0,
1271,18558,Canton Garden,广东园,0,0,0,0,1,1,0,0,0,
608,3369,Hong Kong Island Chinese Restaurant,香港楼,0,0,0,0,1,0,0,0,0,
3818,12124,Double,得宝,0,0,0,0,0,0,1,0,0,
1156,32478,Hunan Garden,湖南,0,0,0,0,1,1,0,0,0,
1919,17411,A Taste of China,福园,0,0,0,0,1,0,0,0,0,
3965,853,China One,锦辉,0,0,1,0,1,0,0,0,0,
2227,4579,Asian Paradise,亚洲城,0,0,1,0,1,0,0,0,0,
3875,9699,Elegant,富丽,0,0,1,0,0,0,0,0,0,
99,5841,Hunan Star Restaurant,天湘楼,0,0,0,0,1,0,0,0,0,
1736,20931,Peking Chinese Restaurant,北京,0,0,0,0,1,0,0,0,0,
1224,22092,Golden Fountain Restaurant,金泉,0,0,1,0,0,0,0,0,0,
3800,6287,China chef,唐宫,0,0,1,0,1,0,0,0,0,
1682,10503,new King wok,金凤阁,0,1,1,0,0,0,0,0,0,
3992,29685,Tsing Tsao South,青岛,0,0,0,0,1,0,0,0,0,
1679,10953,NEW EAST WOK INC,东,0,1,1,0,1,1,0,0,0,
2018,32128,King's Wok,皇厨,0,1,1,0,0,0,0,0,0,
2450,8893,Sky Dragon,天龙,0,0,0,1,0,0,0,0,0,
509,11359,Annie's First Wok,第一家,1,1,0,0,0,0,0,0,0,
3397,28644,North Garden,北园,0,0,0,0,1,1,0,0,0,
3929,20751,Run Da,红灯笼,0,0,0,0,0,0,0,0,0,
1470,30298,Shanghai Bistro,上海,0,0,0,0,1,1,0,0,0,
356,16695,Panda Buffet,满圆,0,0,0,1,0,1,0,0,0,
953,3399,Red Leaves Restaurant,红叶,0,0,1,0,0,0,0,0,0,
