Unnamed: 0,sample_id,national_id,name,location_link,site,us_state,type,subtypes,Area,rating,has_name,CH_name,source,chatGPT_translations
794,1647,5202,China House,"https://www.google.com/maps/place/China+House/@42.072244399999995,-71.0184755,14z/data=!4m8!1m2!2m1!1sChina+House!3m4!1s0x89e4852442c19f61:0x3dbcf0c35196d0c0!8m2!3d42.072244399999995!4d-71.0184755",,Massachusetts,Chinese restaurant,Chinese restaurant,2,3.3,1,香港,"https://www.google.com/maps/@42.0722882,-71.0186391,3a,75y,108.5h,90t/data=!3m7!1e1!3m5!1sxqZViXmPgeT2Mv_8PVWEdQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DxqZViXmPgeT2Mv_8PVWEdQ%26cb_client%3Dsearch.gws-prod.gps%26w%3D86%26h%3D86%26yaw%3D108.49577%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu",Hong Kong
1496,3107,19551,Dumpling King,"https://www.google.com/maps/place/Dumpling+King/@29.7372591,-95.4998629,14z/data=!4m8!1m2!2m1!1sDumpling+King!3m4!1s0x8640c3b8bbff508b:0xf1ff0fc118c984a8!8m2!3d29.7372591!4d-95.4998629",https://www.dumplingkinghouston.com/,Texas,Chinese restaurant,"Chinese restaurant, Dumpling restaurant, Restaurant",2,4.3,1,元宝,"https://www.google.com/maps/place/Dumpling+King/@29.7373899,-95.4998277,3a,75y,217.71h,90.13t/data=!3m6!1e1!3m4!1s8wSExnYpifmcuZgYZYDiJA!2e0!7i16384!8i8192!4m17!1m7!3m6!1s0x8640c3b8bbff508b:0xf1ff0fc118c984a8!2sDumpling+King!8m2!3d29.7372591!4d-95.4998629!16s%2Fg%2F1tgq70ny!3m8!1s0x8640c3b8bbff508b:0xf1ff0fc118c984a8!8m2!3d29.7372591!4d-95.4998629!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1tgq70ny?entry=ttu",Yuan Bao
557,1147,26953,Szechwan Palace Restaurant,"https://www.google.com/maps/place/Szechwan+Palace+Restaurant/@33.9615333,-118.44563889999999,14z/data=!4m8!1m2!2m1!1sSzechwan+Palace+Restaurant!3m4!1s0x80c2b064076c909d:0x25f4737b88d8e0ac!8m2!3d33.9615333!4d-118.44563889999999",http://www.szechuanpalace-losangeles.com/,California,Chinese restaurant,Chinese restaurant,2,4.2,1,天府,http://www.szechuanpalace-losangeles.com/,Heavenly Mansion
315,629,7249,Mandarin Garden,"https://www.google.com/maps/place/Mandarin+Garden/@44.9050321,-72.8068396,14z/data=!4m8!1m2!2m1!1sMandarin+Garden!3m4!1s0x4cc9fff125af87f9:0x2acfe4055d5e1397!8m2!3d44.9050321!4d-72.8068396",https://cyrusramsey.com/places/mandarin-garden/,Vermont,Chinese restaurant,Chinese restaurant,0,3.6,1,华园,"https://www.google.com/maps/place/Mandarin+Garden/@44.9050321,-72.8068396,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipP2PCe6SM4CdS6eRCpjqKqkEOgY4BQwAk7ji55x!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipP2PCe6SM4CdS6eRCpjqKqkEOgY4BQwAk7ji55x%3Dw205-h100-k-no!7i4032!8i1960!4m17!1m7!3m6!1s0x4cc9fff125af87f9:0x2acfe4055d5e1397!2sMandarin+Garden!8m2!3d44.9050321!4d-72.8068396!16s%2Fg%2F1ptzyjvl9!3m8!1s0x4cc9fff125af87f9:0x2acfe4055d5e1397!8m2!3d44.9050321!4d-72.8068396!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1ptzyjvl9?entry=ttu",China Garden
1647,3432,17537,Number 1 Chinese Food,"https://www.google.com/maps/place/Number+1+Chinese+Food/@37.0372789,-88.66373449999999,14z/data=!4m8!1m2!2m1!1sNumber+1+Chinese+Food!3m4!1s0x887a1a28aa247a87:0xe52a24081b698ed3!8m2!3d37.0372789!4d-88.66373449999999",https://www.number1paduca.com/,Kentucky,Chinese restaurant,Chinese restaurant,1,4.4,1,第一家,"https://www.google.com/maps/place/Number+1+Chinese+Food/@37.0371769,-88.6636111,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPdwlwNcgLstcCZYRI1yUFM65asZaP74kKpmCMe!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPdwlwNcgLstcCZYRI1yUFM65asZaP74kKpmCMe%3Dw203-h270-k-no!7i3024!8i4032!4m15!1m7!3m6!1s0x887a1a28aa247a87:0xe52a24081b698ed3!2sNumber+1+Chinese+Food!8m2!3d37.0372789!4d-88.6637345!16s%2Fg%2F1tg_mczd!3m6!1s0x887a1a28aa247a87:0xe52a24081b698ed3!8m2!3d37.0372789!4d-88.6637345!10e5!16s%2Fg%2F1tg_mczd?entry=ttu",First Home
1307,2711,31032,No.1 Kitchen,"https://www.google.com/maps/place/No.1+Kitchen/@42.0077912,-88.0788358,14z/data=!4m8!1m2!2m1!1sNo.1+Kitchen!3m4!1s0x880faec8db953835:0xd08423a4991efdb!8m2!3d42.0077912!4d-88.0788358",http://www.orangeandchicken.com/?utm_source=gmb,Illinois,Chinese restaurant,"Chinese restaurant, Delivery Restaurant, Restaurant",2,4.1,1,小麦田,"https://www.google.com/maps/place/No.1+Kitchen/@42.0076989,-88.0788387,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPo8tsn-vifLT_SzsZ9FCuQ71ZI90u6-I1Dvf1M!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPo8tsn-vifLT_SzsZ9FCuQ71ZI90u6-I1Dvf1M%3Dw203-h152-k-no!7i4160!8i3120!4m15!1m7!3m6!1s0x880faec8db953835:0xd08423a4991efdb!2sNo.1+Kitchen!8m2!3d42.0077912!4d-88.0788358!16s%2Fg%2F11bysjxbxl!3m6!1s0x880faec8db953835:0xd08423a4991efdb!8m2!3d42.0077912!4d-88.0788358!10e5!16s%2Fg%2F11bysjxbxl?entry=ttu",Wheat Field
93,198,9975,Tengs Restaurant,"https://www.google.com/maps/place/Tengs+Restaurant/@40.724038,-73.52701689999999,14z/data=!4m8!1m2!2m1!1sTengs+Restaurant!3m4!1s0x89c27f5cd7461201:0xea3f3392e525639d!8m2!3d40.724038!4d-73.52701689999999",http://www.tengsrestaurant.com/,New York,Chinese restaurant,"Chinese restaurant, Hakka restaurant, Halal restaurant, Indian restaurant, Thai restaurant",2,4.6,1,邓,"https://www.google.com/maps/place/Teng's+Restaurant/@40.724038,-73.5270169,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN0ux4Q7DgFLk4OszFyH8B3Acdcszl331Ajjv5T!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN0ux4Q7DgFLk4OszFyH8B3Acdcszl331Ajjv5T%3Dw203-h270-k-no!7i3024!8i4032!4m15!1m7!3m6!1s0x89c27f5cd7461201:0xea3f3392e525639d!2sTeng's+Restaurant!8m2!3d40.724038!4d-73.5270169!16s%2Fg%2F11fkf87l33!3m6!1s0x89c27f5cd7461201:0xea3f3392e525639d!8m2!3d40.724038!4d-73.5270169!10e5!16s%2Fg%2F11fkf87l33?entry=ttu",Deng
1769,3653,32248,China House,"https://www.google.com/maps/place/China+House/@38.740403,-90.399993,14z/data=!4m8!1m2!2m1!1sChina+House!3m4!1s0x87df31633cf156af:0xc01bfe91f30559c2!8m2!3d38.740403!4d-90.399993",http://www.chinahousebridgeton.com/,Missouri,Chinese restaurant,Chinese restaurant,2,4.0,1,美味,"https://www.google.com/maps/place/China+House/@38.7401733,-90.4001358,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipMaVulbycZvlU7B2OBj2btPL5T-Jl3l-sFzaLPI!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipMaVulbycZvlU7B2OBj2btPL5T-Jl3l-sFzaLPI%3Dw203-h270-k-no!7i3024!8i4032!4m12!1m2!2m1!1sChina+House!3m8!1s0x87df31633cf156af:0xc01bfe91f30559c2!8m2!3d38.740403!4d-90.399993!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1v_vtf_5?entry=ttu",Delicious
1689,3514,27961,China Garden,"https://www.google.com/maps/place/China+Garden/@40.7358204,-82.8037445,14z/data=!4m8!1m2!2m1!1sChina+Garden!3m4!1s0x883998a05eeab68f:0x1c623093bf264d6c!8m2!3d40.7358204!4d-82.8037445",http://www.chinagardengalion.com/?utm_source=gmb,Ohio,Chinese restaurant,Chinese restaurant,1,3.5,1,郑记,"https://www.google.com/maps/place/China+Garden/@40.7357489,-82.8036052,3a,75y,241.02h,87.86t/data=!3m6!1e1!3m4!1s-abjJgPIStjvrq5DTM3wpg!2e0!7i16384!8i8192!4m12!1m2!2m1!1sChina+Garden!3m8!1s0x883998a05eeab68f:0x1c623093bf264d6c!8m2!3d40.7358204!4d-82.8037445!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1pxw6w02l?entry=ttu",Zheng Ji
499,1024,6688,New Great Wall,"https://www.google.com/maps/place/New+Great+Wall/@40.066654899999996,-79.8903811,14z/data=!4m8!1m2!2m1!1sNew+Great+Wall!3m4!1s0x88351ae3e9ce1669:0xe7bdd39f4b6ff9d6!8m2!3d40.066654899999996!4d-79.8903811",,Pennsylvania,Chinese takeaway,"Chinese takeaway, Restaurant",2,3.8,1,新长城,"https://www.google.com/maps/place/New+Great+Wall/@40.0665345,-79.890423,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNysToKEqmf9uRhfxs1cHnBfgtvx-sLYcKdlnU5!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNysToKEqmf9uRhfxs1cHnBfgtvx-sLYcKdlnU5%3Dw203-h270-k-no!7i2160!8i2873!4m15!1m7!3m6!1s0x88351ae3e9ce1669:0xe7bdd39f4b6ff9d6!2sNew+Great+Wall!8m2!3d40.0666549!4d-79.8903811!16s%2Fg%2F1tf3_08s!3m6!1s0x88351ae3e9ce1669:0xe7bdd39f4b6ff9d6!8m2!3d40.0666549!4d-79.8903811!10e5!16s%2Fg%2F1tf3_08s?entry=ttu",New Great Wall
1185,2481,5298,Imperial Palace Restaurant,"https://www.google.com/maps/place/Imperial+Palace+Restaurant/@44.030398,-71.686746,14z/data=!4m8!1m2!2m1!1sImperial+Palace+Restaurant!3m4!1s0x4cb4822c22c5c895:0x4222d88cbd528580!8m2!3d44.030398!4d-71.686746",http://www.imperialpalacenh.com/,New Hampshire,Chinese restaurant,Chinese restaurant,0,3.8,1,皇宮,"https://www.google.com/maps/@44.0302942,-71.6866473,3a,38.4y,288.04h,97.15t/data=!3m6!1e1!3m4!1sqmG1Pxc0CXUBsyxvwedNsw!2e0!7i16384!8i8192?entry=ttu",Palace
1180,2471,21347,Imperial Palace,"https://www.google.com/maps/place/Imperial+Palace/@37.7951833,-122.4068959,14z/data=!4m8!1m2!2m1!1sImperial+Palace!3m4!1s0x8085816bf284cac5:0x4de6ee19e2b497ae!8m2!3d37.7951833!4d-122.4068959",http://www.imperialpalaceca.com/?utm_source=gmb,California,Cantonese restaurant,Cantonese restaurant,2,3.1,1,皇宫酒楼,"https://www.google.com/maps/place/Imperial+Palace/@37.7951833,-122.4068959,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPjGw0ZuBuyx6fotFGJrWT1nFOQG-Xg-TAmmqsG!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPjGw0ZuBuyx6fotFGJrWT1nFOQG-Xg-TAmmqsG%3Dw203-h152-k-no!7i4032!8i3024!4m17!1m7!3m6!1s0x8085816bf284cac5:0x4de6ee19e2b497ae!2sImperial+Palace!8m2!3d37.7951833!4d-122.4068959!16s%2Fm%2F04fjk6q!3m8!1s0x8085816bf284cac5:0x4de6ee19e2b497ae!8m2!3d37.7951833!4d-122.4068959!10e5!14m1!1BCgIYIQ!16s%2Fm%2F04fjk6q?entry=ttu",Palace Restaurant
897,1838,8441,China House,"https://www.google.com/maps/place/China+House/@40.898752699999996,-74.1113458,14z/data=!4m8!1m2!2m1!1sChina+House!3m4!1s0x89c2fbe4d981a14f:0x85b725e4b9fddf01!8m2!3d40.898752699999996!4d-74.1113458",http://www.epchinahouse.com/,New Jersey,Chinese restaurant,"Chinese restaurant, Delivery Restaurant, Restaurant",2,4.1,1,中国城,"https://www.google.com/maps/place/China+House/@40.8988952,-74.1114169,3a,75y,155.44h,90t/data=!3m7!1e1!3m5!1sEgYGu53GAsx5MQ8hdFKq_w!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DEgYGu53GAsx5MQ8hdFKq_w%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D155.44487%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m12!1m2!2m1!1sChina+House!3m8!1s0x89c2fbe4d981a14f:0x85b725e4b9fddf01!8m2!3d40.8987527!4d-74.1113458!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1td3mjfy?entry=ttu",China City
1488,3087,11801,New Panda,"https://www.google.com/maps/place/New+Panda/@42.757299499999995,-73.75854439999999,14z/data=!4m8!1m2!2m1!1sNew+Panda!3m4!1s0x89de0ddcd971712f:0x61ef95a7ac8c0fc2!8m2!3d42.757299499999995!4d-73.75854439999999",https://www.newpandalathamny.com/,New York,Chinese restaurant,Chinese restaurant,2,3.6,1,新熊猫,"https://www.google.com/maps/place/New+Panda/@42.7572995,-73.7585444,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNTJa0fG3QPv9ckEw2nZZOoTwAlGliEP6rpfAw_!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNTJa0fG3QPv9ckEw2nZZOoTwAlGliEP6rpfAw_%3Dw203-h270-k-no!7i3024!8i4032!4m12!1m2!2m1!1sNew+Panda!3m8!1s0x89de0ddcd971712f:0x61ef95a7ac8c0fc2!8m2!3d42.7572995!4d-73.7585444!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1hc49_rbk?entry=ttu",New Panda
1358,2823,13028,China King,"https://www.google.com/maps/place/China+King/@35.6002814,-77.3718549,14z/data=!4m8!1m2!2m1!1sChina+King!3m4!1s0x89aee7f910fade2f:0xad4dec3062acbb5e!8m2!3d35.6002814!4d-77.3718549",https://tapthru.com/store/10461,North Carolina,Chinese restaurant,"Chinese restaurant, Asian restaurant, Delivery Restaurant, Takeout Restaurant",2,3.5,1,皇城,"https://www.google.com/maps/place/China+King/@35.6004108,-77.3718866,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNky_-PkJGjZChhNi1BMDRB-1-lAgQSixCs4doA!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNky_-PkJGjZChhNi1BMDRB-1-lAgQSixCs4doA%3Dw203-h131-k-no!7i2550!8i1650!4m12!1m2!2m1!1sChina+King!3m8!1s0x89aee7f910fade2f:0xad4dec3062acbb5e!8m2!3d35.6002814!4d-77.3718549!10e5!14m1!1BCgIYIQ!16s%2Fg%2F1tf6hj0y?entry=ttu",Imperial City
1730,3581,6360,China Express,"https://www.google.com/maps/place/China+Express/@40.2547316,-76.8563838,14z/data=!4m8!1m2!2m1!1sChina+Express!3m4!1s0x89c8c0f10b6011af:0xf5bade166a12ff38!8m2!3d40.2547316!4d-76.8563838",https://www.chinaexpressharrisburg.com/,Pennsylvania,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,3.4,1,中城,"https://www.google.com/maps/place/China+Express/@40.2547316,-76.8563838,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipNqpHzaX3gCWA1wbiYHDLfUVWAryYWwWlrFhMAV!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNqpHzaX3gCWA1wbiYHDLfUVWAryYWwWlrFhMAV%3Dw203-h270-k-no!7i3120!8i4160!4m10!1m2!2m1!1sChina+Express!3m6!1s0x89c8c0f10b6011af:0xf5bade166a12ff38!8m2!3d40.2547316!4d-76.8563838!10e5!16s%2Fg%2F1tj2czjg?entry=ttu",Middle City
591,1209,7956,No. 1,"https://www.google.com/maps/place/No.+1/@40.7446463,-74.0289725,14z/data=!4m8!1m2!2m1!1sNo.+1!3m4!1s0x89c259435f2df495:0x1115f50c7181f3c7!8m2!3d40.7446463!4d-74.0289725",http://www.no1hoboken.com/,New Jersey,Chinese restaurant,Chinese restaurant,2,3.7,1,如意,"https://www.google.com/maps/place/No.+1/@40.7445887,-74.0286886,8a,40.5y/data=!3m8!1e2!3m6!1sAF1QipOVAnSLffZOFuTaqhR07eoxlYzmRT04TPh3He4e!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOVAnSLffZOFuTaqhR07eoxlYzmRT04TPh3He4e%3Dw86-h94-k-no!7i1662!8i1831!4m10!1m2!2m1!1sNo.+1!3m6!1s0x89c259435f2df495:0x1115f50c7181f3c7!8m2!3d40.7446463!4d-74.0289725!10e5!16s%2Fg%2F11c67qr65y?entry=ttu",As You Wish
1663,3470,16123,Red Dragon Chinese Bistro,"https://www.google.com/maps/place/Red+Dragon+Chinese+Bistro/@40.561878,-111.931336,14z/data=!4m8!1m2!2m1!1sRed+Dragon+Chinese+Bistro!3m4!1s0x87528619cd449955:0xea03e5d56cabd6fe!8m2!3d40.561878!4d-111.931336",https://reddragonuttogo.com/,Utah,Chinese restaurant,Chinese restaurant,2,4.4,1,龙,"https://www.google.com/maps/place/Red+Dragon+Chinese+Bistro/@40.562147,-111.9313826,3a,15y,163.79h,98.34t/data=!3m6!1e1!3m4!1sd38jT0gwKBJp5HeFwEMskQ!2e0!7i16384!8i8192!4m17!1m7!3m6!1s0x87528619cd449955:0xea03e5d56cabd6fe!2sRed+Dragon+Chinese+Bistro!8m2!3d40.561878!4d-111.931336!16s%2Fg%2F12jmjzy9t!3m8!1s0x87528619cd449955:0xea03e5d56cabd6fe!8m2!3d40.561878!4d-111.931336!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F12jmjzy9t?entry=ttu",Dragon
1184,2478,28811,Happy Kitchen,"https://www.google.com/maps/place/Happy+Kitchen/@39.5106501,-84.7435637,14z/data=!4m8!1m2!2m1!1sHappy+Kitchen!3m4!1s0x88403d95647479af:0xe54626842718cd18!8m2!3d39.5106501!4d-84.7435637",https://www.happykitchenoxford.com/,Ohio,Chinese restaurant,"Chinese restaurant, Asian restaurant, Chinese noodle restaurant, Chinese takeaway, Delivery Chinese restaurant, Restaurant",1,3.9,1,喜洋洋,"https://www.google.com/maps/place/Happy+Kitchen/@39.5105102,-84.7435675,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipN2IHaHJNYfXhE66CQe2Sx4alF_UT10Ck1s3NtW!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipN2IHaHJNYfXhE66CQe2Sx4alF_UT10Ck1s3NtW%3Dw203-h278-k-no!7i2406!8i3300!4m15!1m7!3m6!1s0x88403d95647479af:0xe54626842718cd18!2sHappy+Kitchen!8m2!3d39.5106501!4d-84.7435637!16s%2Fg%2F11ckw28zgv!3m6!1s0x88403d95647479af:0xe54626842718cd18!8m2!3d39.5106501!4d-84.7435637!10e5!16s%2Fg%2F11ckw28zgv?entry=ttu",Happy
1639,3403,10294,King Garden,"https://www.google.com/maps/place/King+Garden/@40.851876999999995,-73.9346509,14z/data=!4m8!1m2!2m1!1sKing+Garden!3m4!1s0x89c2f41e755253c9:0xbd884aff0cba0b59!8m2!3d40.851876999999995!4d-73.9346509",,New York,Chinese restaurant,"Chinese restaurant, Delivery Restaurant",2,4.1,1,京城,"https://www.google.com/maps/place/King+Garden/@40.8519322,-73.9348458,3a,99.9y/data=!3m8!1e2!3m6!1sAF1QipPWu-ThFe3cA_m8CzfKW2PtCy_920lDxj0PDlmh!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPWu-ThFe3cA_m8CzfKW2PtCy_920lDxj0PDlmh%3Dw129-h86-k-no!7i750!8i500!4m10!1m2!2m1!1sKing+Garden!3m6!1s0x89c2f41e755253c9:0xbd884aff0cba0b59!8m2!3d40.851877!4d-73.9346509!10e5!16s%2Fg%2F1td9rg3p?entry=ttu",Capital City
217,436,31838,Panda House,"https://www.google.com/maps/place/Panda+House/@40.6988993,-89.6126252,14z/data=!4m8!1m2!2m1!1sPanda+House!3m4!1s0x880a5905c516a21f:0x916e5b3f5b5a7c18!8m2!3d40.6988993!4d-89.6126252",http://www.pandahousepeoria.com/?utm_source=gmb,Illinois,Chinese restaurant,Chinese restaurant,2,4.0,1,熊猫,"https://www.google.com/maps/place/Panda+House/@40.6992048,-89.6121591,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOPXxJn803VG9KXgvHToqosSCe-cwusBI3vVVmL!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOPXxJn803VG9KXgvHToqosSCe-cwusBI3vVVmL%3Dw86-h114-k-no!7i1643!8i2191!4m10!1m2!2m1!1sPanda+House!3m6!1s0x880a5905c516a21f:0x916e5b3f5b5a7c18!8m2!3d40.6988993!4d-89.6126252!10e5!16s%2Fg%2F11h6ryc4fh?entry=ttu",Panda
485,994,13289,China Gourmet,"https://www.google.com/maps/place/China+Gourmet/@41.6681751,-71.186101,14z/data=!4m8!1m2!2m1!1sChina+Gourmet!3m4!1s0x89e4ff5dd1299d5f:0x80faaa5fa9ab0aef!8m2!3d41.6681751!4d-71.186101",http://www.chinagourmettiverton.com/?utm_source=gmb,Rhode Island,Chinese restaurant,"Chinese restaurant, Asian restaurant",2,4.3,1,味中味,"https://www.google.com/maps/place/China+Gourmet/@41.6679229,-71.1860257,23a,48.4y/data=!3m8!1e2!3m6!1sAF1QipNm7fRw562qBwXOIWklFLhSWXVUjZQzcmZkNZWV!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipNm7fRw562qBwXOIWklFLhSWXVUjZQzcmZkNZWV%3Dw203-h270-k-no!7i3024!8i4032!4m10!1m2!2m1!1sChina+Gourmet!3m6!1s0x89e4ff5dd1299d5f:0x80faaa5fa9ab0aef!8m2!3d41.6681751!4d-71.186101!10e5!16s%2Fg%2F1tdrybd0?entry=ttu",Taste in Taste
1658,3459,23017,Golden Dragon Restaurant,"https://www.google.com/maps/place/Golden+Dragon+Restaurant/@46.9775837,-123.88499569999999,14z/data=!4m8!1m2!2m1!1sGolden+Dragon+Restaurant!3m4!1s0x549239a786dc0087:0xf60b94286fa14e98!8m2!3d46.9775837!4d-123.88499569999999",,Washington,Chinese restaurant,Chinese restaurant,1,3.7,1,龙酒家,"https://www.google.com/maps/place/Golden+Dragon+Restaurant/@46.9776687,-123.8847801,3a,29y,226.32h,97.76t/data=!3m7!1e1!3m5!1sNt5D6Va4JAkjKvZsaOnYGQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DNt5D6Va4JAkjKvZsaOnYGQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D241.15938%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192!4m12!1m2!2m1!1sGolden+Dragon+Restaurant!3m8!1s0x549239a786dc0087:0xf60b94286fa14e98!8m2!3d46.9775837!4d-123.8849957!10e5!14m1!1BCgIgARICCAI!16s%2Fg%2F1td71q5c?entry=ttu",Dragon Restaurant
987,2047,27955,China Dragon,"https://www.google.com/maps/place/China+Dragon/@41.099702,-81.2438232,14z/data=!4m8!1m2!2m1!1sChina+Dragon!3m4!1s0x88313751ea1f92d5:0x76bc320544c0ae6c!8m2!3d41.099702!4d-81.2438232",https://website-775758968801924005670-chineserestaurant.business.site/?utm_source=gmb,Ohio,Chinese restaurant,"Chinese restaurant, Asian restaurant",1,4.1,1,龙城,"https://www.google.com/maps/place/China+Dragon/@41.099702,-81.2438232,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipOcnwloi9RXKek2H3mHzkpjPn2MWwDqFqcTlrjU!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipOcnwloi9RXKek2H3mHzkpjPn2MWwDqFqcTlrjU%3Dw152-h86-k-no!7i1920!8i1080!4m10!1m2!2m1!1sChina+Dragon!3m6!1s0x88313751ea1f92d5:0x76bc320544c0ae6c!8m2!3d41.099702!4d-81.2438232!10e5!16s%2Fg%2F1tr8m6wk?entry=ttu",Dragon City
567,1166,12407,China House,"https://www.google.com/maps/place/China+House/@36.280713899999995,-80.1439382,14z/data=!4m8!1m2!2m1!1sChina+House!3m4!1s0x8852542cdd8042f9:0xcc913506c6f11c25!8m2!3d36.280713899999995!4d-80.1439382",,North Carolina,Chinese restaurant,Chinese restaurant,1,4.1,1,华城,"https://www.google.com/maps/place/China+House/@36.2806146,-80.1443369,3a,75y,90t/data=!3m8!1e2!3m6!1sAF1QipPoA-MCSxzVdIyHQGPucx0KGyPiNLBfFKIFie_K!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPoA-MCSxzVdIyHQGPucx0KGyPiNLBfFKIFie_K%3Dw203-h127-k-no!7i3907!8i2450!4m10!1m2!2m1!1sChina+House!3m6!1s0x8852542cdd8042f9:0xcc913506c6f11c25!8m2!3d36.2807139!4d-80.1439382!10e5!16s%2Fg%2F1thksd7l?entry=ttu",China City
1717,3562,16360,Dragon Wall Restaurant,"https://www.google.com/maps/place/Dragon+Wall+Restaurant/@41.262852699999996,-110.9559376,14z/data=!4m8!1m2!2m1!1sDragon+Wall+Restaurant!3m4!1s0x87517943fd0bd7c7:0x6d7acc2ab40d8348!8m2!3d41.262852699999996!4d-110.9559376",https://dragonwallwytogo.com/,Wyoming,Chinese restaurant,Chinese restaurant,1,3.9,1,龙城,"https://www.google.com/maps/place/Dragon+Wall+Restaurant/@41.2632547,-110.9563697,3a,88.9y,90t/data=!3m8!1e2!3m6!1sAF1QipPnh00fwYo_UYpgVTEFz8z1GuwYlisn4RqND1i3!2e10!3e12!6shttps:%2F%2Flh5.googleusercontent.com%2Fp%2FAF1QipPnh00fwYo_UYpgVTEFz8z1GuwYlisn4RqND1i3%3Dw203-h128-k-no!7i1000!8i634!4m17!1m7!3m6!1s0x87517943fd0bd7c7:0x6d7acc2ab40d8348!2sDragon+Wall+Restaurant!8m2!3d41.2628527!4d-110.9559376!16s%2Fg%2F11pd_n7sgn!3m8!1s0x87517943fd0bd7c7:0x6d7acc2ab40d8348!8m2!3d41.2628527!4d-110.9559376!10e5!14m1!1BCgIYIQ!16s%2Fg%2F11pd_n7sgn?entry=ttu",Dragon City
