sample_id,national_id,English_Name,Chinese_Name,Personal_Name,Specialty,Positivity,Culture,Location,Ambiance,Pun_Creative,Romanized,Relationship,Comments
3558,7964,Kosher Chinese Express,高美,,1,,,1,,,,,
3513,6710,Szechuan Express,国亨,,,,,1,,,,,
3482,15575,Red 8,红粥面,,,1,,,,,,,
2655,15108,China City Restaurant,华记,,,,,1,1,,,,
1972,17518,Great Wall,长城,,,,1,,,,,,
3297,28715,J.W. Chen's,静静,1,,,,,,,,,
2976,6691,Jade Palace Restaurant,翡翠园,,,1,,,1,,,,
1050,6855,Taste King Restaurant,好彩,,,1,,,,,,,
166,17283,Asia Cafe,亚洲,,,,,1,1,,,,
1710,29720,China buffet,许氏金龙,,1,,,1,,,,,
1956,10360,Panda,熊猫,,,,1,,,,,,
1650,28766,No 1 Chinese Restaurant,福,,,1,,1,,,,,
3588,27413,Golden China,金国,,,1,,1,,,,,
1228,13426,Ching Tao Restaurant,"青岛酒家
",,,,,1,,,,,
1856,13370,Super Dragon,江子龙,,,1,1,,,,,,
1966,21678,Eat Time,休闲小站,,,,,,,,,,
134,4337,Big Fun Cafe,大茶饭,,,1,,,1,,,,
227,5915,Golden Dragon,中福,,,1,1,,,,,,
3314,32004,Moon Temple Chinese Restaurant,月宫,,,,1,1,,,,,
2972,5744,Red Tea House,新悦,,,,1,,1,,,,
317,16109,Wonderful Bistro,天仁居,,,1,,,1,,,,
1749,28449,GREAT WALL,长城,,,,1,,,,,,
3549,17689,China Garden Restaurant,"
华园",,,,,1,1,,,,
3464,29752,China Moon Restaurant,"月华饭店
",,,,,1,,,,,
294,12847,China One,新东庄,,,1,,1,,,,,
1502,5342,Highland China House,华园,,,,,1,,,,,
3258,18840,China Garden,华园,,,,,1,1,,,,
2097,3372,Camden Island,康利,,,,,1,,,,,
3166,16593,Golden Dragon Buffet,金龙酒家,,1,1,1,,,,,,
2962,20239,China Dragon buffet,中国龙,,1,,1,1,,,,,
2791,22595,No. 1 Express,快餐一号,,,1,,,,,,,
3531,30371,Ming's Garden Chinese Restaurant,明厨,1,,,,1,1,,,,
3056,3017,Grand China,中国,,,1,,1,,,,,
271,21231,No 1 Chinese Restaurant,第一,,,1,,1,,,,,
1439,32092,China Buffet,华园,,1,,,1,,,,,
2170,17527,Lee's Asian Fusion,川潮,1,,,,1,,,,,
2158,8570,Goody Restaurant,兴隆,,,1,,,,,,,
3613,6654,Chen's Garden Chinese Restaurant,宏东,1,,,,1,1,,,,
3797,665,Pinang Malaysian restaurant,马来餐馆,,,,,1,,,,,
499,6625,China House,财源,,,,,1,1,,,,
1007,30858,Chinese Dragon Inc,腾龙阁,,,,1,1,,,,,
3816,5680,Dim Sum House by Jane G's - University City,"江南府
",1,1,,,1,,,,,
3402,28486,China House,中国酒楼,,,,,1,1,,,,
2735,9498,Jade Garden,玉满堂,,,1,,,1,,,,
3190,3099,Wang's II Chinese Restaurant,王家园,1,,,,1,,,,,
2321,511,China Garden,华园,,,,,1,1,,,,
2969,20153,China House Chinese Restaurant,明月楼,,,,,1,1,,,,
269,18768,NEW CHINA BUFFET,新龙,,1,,,1,,,,,
272,31774,Wanda's Chinese Kitchen,万达楼,1,,,,1,1,,,,
3697,7612,China Palace Restaurant,聚丰园,,,,,1,1,,,,
732,31275,Uncle Mao's Chinese Restaurant,真光,1,,,,1,,,,1,
731,6176,Full House,聚满楼,,,1,,,1,,,,does full count as positivity? eg. 满，全?
1915,9421,YANHUANG Gourmet,炎黄美食,,,1,,,,,1,,
103,4695,Mandarin Restaurant,华明,,,,,1,,,,,
508,15992,Beijing Buffet,北京,,1,,,1,,,,,
852,22513,Dew Drop Inn,京露,,,,,,1,1,,,
3489,15800,Chou's Kitchen,东北小厨,1,,,,,1,,,,
2843,13105,New China Chinese Restaurant,新中国,,,,,1,,,,,
2356,8017,Ming's Garden,怡明园,1,,,,,1,,,,
2034,12840,Neuse River Chinese Restaurant,香港,,,,,1,,,,,
2988,24216,HE&C Tea + Pot,和牛花园,,1,,,,,,,,is tea cultural or specialty?
3055,15955,China Grand Buffet,重云,,1,1,,1,,,,,
1941,2242,Ho Ho Choy Chinese Restaurant,好彩,,,,,1,,,1,,
837,19854,Panda Palace,熊城,,,,1,,1,,,,
880,20695,Asian Garden,亚洲园,,,,,1,1,,,,
1182,8473,Yummy Taste Chinese Restaurant,山水亭,,,1,,1,,,,,
2124,5668,King Food Restaurant,鸿福,,,1,,,,,,,
2912,5021,Mai Pearl,明珠,,,1,,,,,1,,is pearl posivitiy or cultural??
2872,15309,Dynasty Cafe,古为今用,,,1,,,1,,,,
3675,2885,Hai,海,,,,,,,,1,,
323,20223,Noodle Master,面匠,,1,1,,,,,,,
858,26772,Peking Restaurant,北京,,,,,1,,,,,
1681,8257,Hunan Royal,福来,,,1,,1,,,,,
2854,20954,Golden Dim Sum,黄金点心茶楼,,1,1,,,,,,,
848,213,Hong Kong Chinese Restaurant,香港,,,,,1,,,,,
1132,23377,Won Kok Restaurant,华记,,,,,,,,1,,
1463,9178,Golden Garden,金园,,,1,,,1,,,,
1112,10366,Qin-Fang Garden Restaurant,沁芳园,,,,,,1,,1,,
1368,16454,Heaven Dragon Arvada,天龙,,,1,1,1,,,,,is heaven positivity??
1037,5974,North China,华北,,,,,1,,,,,
660,6458,Hong Kong Restaurant,好运来,,,,,1,,,,,
2673,16654,Great Wall,"
长城",,,,1,,,,,,
1346,1759,China Star,华星,,,1,,1,,,,,
310,27196,Lucky House Restaurant,好好运,,,1,,,1,,,,
3052,30870,Far East Buffet,东方,,1,,,1,,,,,
815,27626,China Wok,龙城,,1,,,1,,,,,
3002,4441,North Garden,北苑,,,,,,,,,,
2992,8283,Golden Dynasty Chinese Takeout,金,,,1,,1,,,,,
1200,622,Jade Garden,翠园,,,1,,,1,,,,
2215,22693,Meet Qin Noodle,秦面坊,,1,,1,,,,,,
862,28279,Ming Chu,明珠,,,,,,,,1,,
2473,21725,Powell's Seafood Restaurant,宝华海鲜酒家,1,1,,,,,,,,
4022,25932,Sam Woo BBQ,香港三和,1,1,,,,,,,,
2324,325,Great Wall Chinese Restaurant,长城,,,,1,1,,,,,
1759,10254,Golden Dragon Chinese Kitchen,金龙,,,1,1,1,,,,,
