sample_id,national_id,English_Name,Chinese_Name,Personal_Name,Specialty,Positivity,Culture,Location,Ambiance,Pun_Creative,Romanized,Relationship,Comments
580,10299,Grand China,大华,0,0,1,0,1,0,0,0,0,
1596,31991,Panda Chinese Restaurant,熊猫,0,0,0,1,1,0,0,0,0,
1301,30888,China Garden Restaurant,华园,0,0,0,0,1,1,0,0,0,
1429,16507,Bamboo Garden Asian Grille,紫竹林,0,0,0,1,1,1,0,0,0,
1540,4933,Easton Lucky Corner,旺角,0,0,1,0,1,1,0,0,0,
3467,16248,Mayflower Chinese Cuisine,五月花,0,0,0,1,1,0,0,0,0,
2723,14998,Mr. Wong,老黄快餐,1,0,0,0,0,0,0,0,0,
2815,25152,Bistro 1968,架势堂,0,0,0,0,0,1,0,0,0,
2183,21335,City View Restaurant,景城,0,0,0,0,0,0,0,0,0,other
1991,25428,Metro Hong Kong Dessert and Milk Tea,地铁站奶茶,0,1,0,0,1,0,0,0,0,
3878,6279,Shanghai Chinese Restaurant,上海,0,0,0,0,1,0,0,0,0,
907,32642,J & I Chinese Kitchen,翡翠,0,0,0,0,1,1,0,0,0,
1560,9546,How May Kitchen,味中味,0,0,0,0,0,1,0,0,0,
1004,2883,New Hong Kong Restaurant,香港,0,0,0,0,1,0,0,0,0,
95,4477,Number One Taste,聚仙楼,0,0,1,0,0,0,0,0,0,
3788,25972,Lee's Chinese Restaurant,李氏餐馆,1,0,0,0,1,0,0,0,0,
65,20864,New China,中国,0,0,1,0,1,0,0,0,0,
1487,5560,Peking Palace Chinese Restaurant,北京楼,0,0,1,0,1,0,0,0,0,
2650,11085,Wok King,华兴,0,1,1,0,0,0,0,0,0,
3586,9285,No. 1 Chinese Kitchen,第一,0,0,1,0,1,0,0,0,0,
3368,24556,Golden Lake Eatery,金湖酒家,0,0,1,0,1,0,0,0,0,
3449,22670,Sichuan Style Restaurant,一品川湘,0,0,0,0,1,0,0,0,0,
1441,25839,Yen Yen Chinese Cuisine,欣欣菜馆,1,0,0,0,1,0,0,0,0,
456,27366,Wok & Roll,红宝,0,0,0,0,0,0,1,0,0,
3712,23480,New Asia,亚洲,0,0,1,0,1,0,0,0,0,
2357,8640,Golden Eagle Chinese Restaurant,金鹰,0,0,1,0,1,0,0,0,0,
1309,8948,Far East Kitchen,东方,0,0,0,0,1,1,0,0,0,
2032,22847,Golden Horse Restaurant,新金马餐馆,0,0,1,0,0,0,0,0,0,
1758,19826,Famous Chinese Buffet,美味,0,1,1,0,0,0,0,0,0,
2420,27070,China Red,红馆,0,0,0,1,1,0,0,0,0,
692,6636,Golden Sea Chinese Restaurant,金海,0,0,1,0,1,0,0,0,0,
3572,6338,Chu-Lee Gardens Bradford Chinese Restaurant,朱李园,1,0,0,0,1,1,0,1,0,
1026,658,Tree Garden,松园,0,0,0,0,0,1,0,0,0,
3791,28827,New China Gourmet,美食,0,0,1,0,1,0,0,0,0,
2011,4498,Empire Buffet,帝国,0,1,1,0,0,0,0,0,0,
3575,15362,Linh Nam Chinese Restaurant,岭南,0,0,0,0,1,0,0,1,0,
3667,24388,New Noodle Garden Taiwanese Cuisine,"
政记牛肉面",0,1,0,0,1,0,0,0,0,
925,8763,Great Wall Kitchen,长城,0,0,0,1,0,1,0,0,0,
978,6529,Jing Fong,金丰,0,0,0,0,0,0,0,1,0,
3316,5143,Great Wall,长城,0,0,0,1,0,0,0,0,0,
3872,30651,Great Wall,长城,0,0,0,1,0,0,0,0,0,
3177,13513,Little China Restaurant,中,0,0,0,0,1,0,0,0,0,
3716,18287,Yummy Yummy Chinese Restaurant,好味,0,0,1,0,1,0,0,0,0,
492,4223,China Cafe,中华,0,1,0,0,1,0,0,0,0,
3491,7779,Wun Wu Chinese Kitchen,文武,0,0,0,0,1,0,0,1,0,
3067,17005,Little Sichuan Cuisine,老熊川菜,0,0,0,0,1,0,0,0,0,
417,5431,Lucky Wok,华园,0,1,1,0,0,0,0,0,0,
3568,31104,June Heng Restaurant,津香,0,0,0,0,0,0,0,0,0,?
158,14280,Top's China,第一,0,0,1,0,1,0,0,0,0,
3203,27758,Golden Mountain Restaurant,金山楼,0,0,1,0,0,0,0,0,0,
1599,9350,China Pavilion,湖南,0,0,0,0,1,1,0,0,0,
1243,10507,Tang's Garden,瑭园,1,0,0,0,0,1,0,0,0,
68,24667,Chef's Wok,半岛海鲜酒家,0,1,1,0,0,0,0,0,0,
3204,1425,First Wok,中餐百佳,0,1,1,0,0,0,0,0,0,
2664,3172,Peking Chinese Restaurant,北京,0,0,0,0,1,0,0,0,0,
3558,7964,Kosher Chinese Express,高美,0,0,0,0,1,0,0,0,0,
3513,6710,Szechuan Express,国亨,0,0,0,0,1,0,0,0,0,
3482,15575,Red 8,红粥面,0,0,0,0,0,0,0,0,0,?
2655,15108,China City Restaurant,华记,0,0,0,0,1,0,0,0,0,
1972,17518,Great Wall,长城,0,0,0,1,0,0,0,0,0,
3297,28715,J.W. Chen's,静静,1,0,0,0,0,0,0,0,0,
2976,6691,Jade Palace Restaurant,翡翠园,0,0,1,1,0,0,0,0,0,
1050,6855,Taste King Restaurant,好彩,0,0,1,0,0,0,0,0,0,
166,17283,Asia Cafe,亚洲,0,1,0,0,1,0,0,0,0,
1710,29720,China buffet,许氏金龙,0,1,0,0,1,0,0,0,0,
1956,10360,Panda,熊猫,0,0,0,1,0,0,0,0,0,
1650,28766,No 1 Chinese Restaurant,福,0,0,1,0,1,0,0,0,0,
3588,27413,Golden China,金国,0,0,1,0,1,0,0,0,0,
1228,13426,Ching Tao Restaurant,"青岛酒家
",0,0,0,0,1,0,0,1,0,
1856,13370,Super Dragon,江子龙,0,0,1,1,0,0,0,0,0,
1966,21678,Eat Time,休闲小站,0,0,0,0,0,0,0,0,0,other
134,4337,Big Fun Cafe,大茶饭,0,1,1,0,0,0,0,0,0,
227,5915,Golden Dragon,中福,0,0,1,1,0,0,0,0,0,
3314,32004,Moon Temple Chinese Restaurant,月宫,0,0,0,1,1,0,0,0,0,
2972,5744,Red Tea House,新悦,0,0,0,1,0,1,0,0,0,
317,16109,Wonderful Bistro,天仁居,0,0,1,0,0,1,0,0,0,
1749,28449,GREAT WALL,长城,0,0,0,1,0,0,0,0,0,
3549,17689,China Garden Restaurant,"
华园",0,0,0,0,1,1,0,0,0,
3464,29752,China Moon Restaurant,"月华饭店
",0,0,0,0,1,0,0,0,0,
294,12847,China One,新东庄,0,0,1,0,1,0,0,0,0,
1502,5342,Highland China House,华园,0,0,0,0,1,1,0,0,0,
3258,18840,China Garden,华园,0,0,0,0,1,1,0,0,0,
2097,3372,Camden Island,康利,0,0,0,0,1,0,0,0,0,
3166,16593,Golden Dragon Buffet,金龙酒家,0,1,1,1,0,0,0,0,0,
2962,20239,China Dragon buffet,中国龙,0,1,0,1,1,0,0,0,0,
2791,22595,No. 1 Express,快餐一号,0,0,1,0,0,0,0,0,0,
3531,30371,Ming's Garden Chinese Restaurant,明厨,0,0,0,0,1,1,0,0,0,
3056,3017,Grand China,中国,0,0,1,0,1,0,0,0,0,
271,21231,No 1 Chinese Restaurant,第一,0,0,1,0,1,0,0,0,0,
1439,32092,China Buffet,华园,0,1,0,0,1,0,0,0,0,
2170,17527,Lee's Asian Fusion,川潮,1,0,1,0,1,0,0,0,0,
2158,8570,Goody Restaurant,兴隆,0,0,1,0,0,0,0,0,0,
3613,6654,Chen's Garden Chinese Restaurant,宏东,1,0,0,0,1,1,0,0,0,
3797,665,Pinang Malaysian restaurant,马来餐馆,0,0,0,0,1,0,0,0,0,
499,6625,China House,财源,0,0,0,0,1,0,0,0,0,
1007,30858,Chinese Dragon Inc,腾龙阁,0,0,0,1,1,0,0,0,0,
3816,5680,Dim Sum House by Jane G's - University City,"江南府
",1,1,0,0,0,0,0,0,0,
3402,28486,China House,中国酒楼,0,0,0,0,1,1,0,0,0,
2735,9498,Jade Garden,玉满堂,0,0,0,1,0,1,0,0,0,
3190,3099,Wang's II Chinese Restaurant,王家园,1,0,0,0,1,0,0,0,0,
2321,511,China Garden,华园,0,0,0,0,1,1,0,0,0,
2969,20153,China House Chinese Restaurant,明月楼,0,0,0,0,1,1,0,0,0,
269,18768,NEW CHINA BUFFET,新龙,0,1,0,0,1,0,0,0,0,
272,31774,Wanda's Chinese Kitchen,万达楼,1,0,0,0,1,1,0,0,0,
3697,7612,China Palace Restaurant,聚丰园,0,0,1,0,1,0,0,0,0,
732,31275,Uncle Mao's Chinese Restaurant,真光,1,0,0,0,1,0,0,0,0,
731,6176,Full House,聚满楼,0,0,0,0,0,1,0,0,0,
1915,9421,YANHUANG Gourmet,炎黄美食,0,0,1,0,0,0,0,1,0,
103,4695,Mandarin Restaurant,华明,0,0,0,0,1,0,0,0,0,
508,15992,Beijing Buffet,北京,0,1,0,0,1,0,0,0,0,
852,22513,Dew Drop Inn,京露,0,0,0,0,0,0,1,0,0,
3489,15800,Chou's Kitchen,东北小厨,1,0,0,0,0,1,0,0,0,
2843,13105,New China Chinese Restaurant,新中国,0,0,1,0,1,0,0,0,0,
2356,8017,Ming's Garden,怡明园,1,0,0,0,0,1,0,0,0,
2034,12840,Neuse River Chinese Restaurant,香港,0,0,0,0,1,0,0,0,0,
2988,24216,HE&C Tea + Pot,和牛花园,0,1,0,0,0,0,0,0,0,
3055,15955,China Grand Buffet,重云,0,1,1,0,1,0,0,0,0,
1941,2242,Ho Ho Choy Chinese Restaurant,好彩,0,0,0,0,1,0,0,0,0,
837,19854,Panda Palace,熊城,0,0,0,1,0,1,0,0,0,
880,20695,Asian Garden,亚洲园,0,0,0,0,1,1,0,0,0,
1182,8473,Yummy Taste Chinese Restaurant,山水亭,0,0,1,0,1,0,0,0,0,
2124,5668,King Food Restaurant,鸿福,0,0,1,0,0,0,0,0,0,
2912,5021,Mai Pearl,明珠,0,0,0,0,0,0,0,0,0,other
2872,15309,Dynasty Cafe,古为今用,0,1,1,0,0,0,0,0,0,
3675,2885,Hai,海,0,0,0,0,0,0,0,1,0,
323,20223,Noodle Master,面匠,0,1,1,0,0,0,0,0,0,
858,26772,Peking Restaurant,北京,0,0,0,0,1,0,0,0,0,
1681,8257,Hunan Royal,福来,0,0,1,0,1,0,0,0,0,
2854,20954,Golden Dim Sum,黄金点心茶楼,0,1,1,0,0,0,0,0,0,
848,213,Hong Kong Chinese Restaurant,香港,0,0,0,0,1,0,0,0,0,
1132,23377,Won Kok Restaurant,华记,0,0,0,0,0,0,0,0,0,other
1463,9178,Golden Garden,金园,0,0,1,0,0,1,0,0,0,
1112,10366,Qin-Fang Garden Restaurant,沁芳园,0,0,0,0,0,1,0,1,0,
1368,16454,Heaven Dragon Arvada,天龙,0,0,1,1,0,0,0,0,0,
1037,5974,North China,华北,0,0,0,0,1,0,0,0,0,
660,6458,Hong Kong Restaurant,好运来,0,0,0,0,1,0,0,0,0,
2673,16654,Great Wall,"
长城",0,0,0,1,0,0,0,0,0,
1346,1759,China Star,华星,0,0,1,0,1,0,0,0,0,
310,27196,Lucky House Restaurant,好好运,0,0,1,0,0,0,0,0,0,
3052,30870,Far East Buffet,东方,0,1,0,0,1,0,0,0,0,
815,27626,China Wok,龙城,0,1,0,0,1,0,0,0,0,
3002,4441,North Garden,北苑,0,0,0,0,1,1,0,0,0,
2992,8283,Golden Dynasty Chinese Takeout,金,0,0,1,0,1,0,0,0,0,
1200,622,Jade Garden,翠园,0,0,0,1,0,1,0,0,0,
2215,22693,Meet Qin Noodle,秦面坊,0,1,0,0,0,0,0,0,0,
862,28279,Ming Chu,明珠,0,0,0,0,0,0,0,1,0,
2473,21725,Powell's Seafood Restaurant,宝华海鲜酒家,1,1,0,0,0,0,0,0,0,
4022,25932,Sam Woo BBQ,香港三和,0,1,0,0,0,0,0,1,0,
2324,325,Great Wall Chinese Restaurant,长城,0,0,0,1,1,0,0,0,0,
1759,10254,Golden Dragon Chinese Kitchen,金龙,0,0,0,1,1,0,0,0,0,
